task,lambda_penalty,T,seed,accuracy,entropy_first,entropy_last,entropy_delta,entropy_mean,q_delta_mean,slot_shift_mean,attention_coverage,chain_step_accuracy,chain_full_accuracy,alpha,grad_norm,runtime_sec
babi_task2,0.5,3,4,0.16796875,4.300636291503906,4.296969413757324,-0.0036668777465820312,4.298898379007976,0.5136297146479288,0.020664241164922714,1.35546875,0.10546875,0.0,0.10123924165964127,4.180710900146345,0.40467047691345215
babi_task2,0.5,5,0,0.1328125,4.295077800750732,4.281822204589844,-0.013255596160888672,4.2911608695983885,0.5231209754943847,0.029867871664464474,1.5390625,0.05859375,0.0,0.09946070611476898,4.557898675746254,0.5272843837738037
babi_task2,0.5,5,1,0.125,4.286264419555664,4.2668256759643555,-0.019438743591308594,4.279214477539062,0.5686529994010925,0.0313552413135767,1.578125,0.0859375,0.0,0.09973755478858948,3.3279864400412387,0.48181819915771484
babi_task2,0.5,5,2,0.16796875,4.286355018615723,4.285370826721191,-0.00098419189453125,4.2880817413330075,0.5055560529232025,0.029808939900249243,1.90625,0.07421875,0.00390625,0.09803243726491928,4.506290523703977,0.5119454860687256
babi_task2,0.5,5,3,0.1171875,4.30502462387085,4.298385143280029,-0.0066394805908203125,4.302868366241455,0.5290546655654907,0.02386673865839839,1.609375,0.1015625,0.00390625,0.09854547679424286,6.1878837879978645,0.5186011791229248
babi_task2,0.5,5,4,0.171875,4.3000168800354,4.271493911743164,-0.028522968292236328,4.286971092224121,0.5160733342170716,0.02905914606526494,1.6328125,0.103515625,0.0,0.10185025632381439,4.38339547273932,0.8090097904205322
babi_task2,1.0,1,0,0.171875,4.292265892028809,4.292265892028809,0.0,4.292265892028809,0.5033231377601624,0.0,1.0,0.00390625,0.00390625,0.09805160760879517,3.2874411045570877,0.17333984375
babi_task2,1.0,1,1,0.125,4.285123825073242,4.285123825073242,0.0,4.285123825073242,0.5965518951416016,0.0,1.0,0.00390625,0.00390625,0.09808290749788284,2.888396700414057,0.18951678276062012
babi_task2,1.0,1,2,0.16796875,4.287980556488037,4.287980556488037,0.0,4.287980556488037,0.5315300226211548,0.0,1.0,0.0078125,0.0078125,0.10065559297800064,3.9365778469036545,0.19389033317565918
babi_task2,1.0,1,3,0.0703125,4.303963661193848,4.303963661193848,0.0,4.303963661193848,0.5206258296966553,0.0,1.0,0.109375,0.109375,0.09800275415182114,3.243866232200851,0.19852280616760254
babi_task2,1.0,1,4,0.11328125,4.302920341491699,4.302920341491699,0.0,4.302920341491699,0.5176899433135986,0.0,1.0,0.171875,0.171875,0.09861321747303009,3.9992923444750192,0.21610403060913086
babi_task2,1.0,3,0,0.125,4.292506217956543,4.293102264404297,0.0005960464477539062,4.293274402618408,0.5507890979448954,0.02812926657497883,1.21875,0.060546875,0.0,0.1017424687743187,4.147512320037996,0.4129350185394287
babi_task2,1.0,3,1,0.13671875,4.2832841873168945,4.280313968658447,-0.0029702186584472656,4.282320976257324,0.5913965304692587,0.03691329061985016,1.4921875,0.080078125,0.0,0.10198651999235153,2.8193692848731042,0.4593696594238281
babi_task2,1.0,3,2,0.16796875,4.289644241333008,4.29368782043457,0.0040435791015625,4.2920347849528,0.5156280597050985,0.026051522232592106,1.48828125,0.064453125,0.0,0.09800148755311966,4.08115868696811,0.42074108123779297
babi_task2,1.0,3,3,0.00390625,4.307541847229004,4.306483268737793,-0.0010585784912109375,4.30724302927653,0.5389019846916199,0.02607237920165062,1.37890625,0.09765625,0.0,0.1016710102558136,5.256603052444454,0.9789438247680664
babi_task2,1.0,3,4,0.16796875,4.3006439208984375,4.2991743087768555,-0.0014696121215820312,4.300000190734863,0.5135626594225565,0.02010200545191765,1.375,0.10546875,0.0,0.10123572498559952,4.181630195392142,0.4511253833770752
babi_task2,1.0,5,0,0.1328125,4.295063018798828,4.287594795227051,-0.007468223571777344,4.293943119049072,0.5227789521217346,0.029390775598585606,1.63671875,0.060546875,0.0,0.09945850074291229,4.552088429899854,0.5511627197265625
babi_task2,1.0,5,1,0.125,4.286614418029785,4.275945663452148,-0.010668754577636719,4.28374662399292,0.5690326809883117,0.030066723935306072,1.6484375,0.087890625,0.0,0.09973651170730591,3.325212747723149,0.5259456634521484
babi_task2,1.0,5,2,0.16796875,4.286864757537842,4.291079998016357,0.004215240478515625,4.291250610351563,0.5052355587482452,0.03056073933839798,1.9375,0.076171875,0.00390625,0.09803516417741776,4.506782789804259,0.5812811851501465
babi_task2,1.0,5,3,0.1171875,4.304974555969238,4.301499843597412,-0.003474712371826172,4.304380321502686,0.5291244864463807,0.02368382178246975,1.6328125,0.10546875,0.00390625,0.09854484349489212,6.190475565971943,0.595391035079956
babi_task2,1.0,5,4,0.171875,4.3000054359436035,4.278868675231934,-0.021136760711669922,4.290257835388184,0.5160860061645508,0.026721537578850985,1.640625,0.1015625,0.0,0.10185027867555618,4.380175560371683,0.5809333324432373
